temporada,id_jugador,nombre_jugador,edad,nacionalidad,equipo,partidos_jugados,minutos,goles,tarjetas_amarillas,tarjetas_rojas
2020,19164,M. Phillips,29.0,Scotland,West Bromwich Albion,33.0,1828.0,2.0,1.0,0.0
2020,20179,D. Barlaser,23.0,England,Newcastle United,0.0,0.0,0.0,0.0,0.0
2020,127472,N. Phillips,23.0,England,Liverpool FC,17.0,1454.0,1.0,2.0,0.0
2020,137300,H. Roberts,18.0,England,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2020,149550,J. Tanganga,21.0,England,Tottenham Hotspur,6.0,489.0,0.0,2.0,0.0
2020,162552,D. Scarlett,16.0,England,Tottenham Hotspur,1.0,0.0,0.0,0.0,0.0
2020,298128,K. Kesler-Hayden,18.0,England,Aston Villa,0.0,0.0,0.0,0.0,0.0
2020,179,M. Sissoko,31.0,France,Tottenham Hotspur,25.0,1575.0,0.0,3.0,0.0
2020,1279,J. Maja,22.0,Nigeria,Fulham FC,15.0,810.0,3.0,0.0,0.0
2020,2769,S. Ajayi,27.0,Nigeria,West Bromwich Albion,33.0,2779.0,2.0,3.0,1.0
2020,18762,T. Davies,22.0,England,Everton FC,25.0,1424.0,0.0,3.0,0.0
2020,18817,A. Ogbonna,32.0,Italy,West Ham United,28.0,2493.0,3.0,5.0,0.0
2020,18821,G. Diangana,22.0,Congo DR,West Bromwich Albion,20.0,1239.0,1.0,0.0,0.0
2020,18974,J. Molumby,21.0,Republic of Ireland,Brighton & Hove Albion,1.0,0.0,0.0,0.0,0.0
2020,19055,K. Ahearne-Grant,23.0,England,West Bromwich Albion,21.0,1133.0,1.0,1.0,0.0
2020,19142,J. Bond,27.0,England,West Bromwich Albion,0.0,0.0,0.0,0.0,0.0
2020,19146,K. Bartley,29.0,England,West Bromwich Albion,30.0,2583.0,3.0,4.0,0.0
2020,19150,M. Holgate,24.0,Jamaica,Everton FC,28.0,2289.0,1.0,9.0,0.0
2020,19577,D. Furlong,25.0,England,West Bromwich Albion,35.0,2931.0,1.0,5.0,0.0
2020,18760,J. Kenny,23.0,England,Everton FC,4.0,76.0,0.0,0.0,0.0
2020,18948,N. Redmond,26.0,England,Southampton FC,29.0,1731.0,2.0,1.0,0.0
2020,19321,J. Rodon,23.0,Wales,Tottenham Hotspur,12.0,729.0,0.0,0.0,0.0
2020,19329,D. James,23.0,Wales,Manchester United,15.0,913.0,3.0,3.0,0.0
2020,19772,A. Connolly,20.0,Republic of Ireland,Brighton & Hove Albion,17.0,791.0,2.0,0.0,0.0
2020,19827,J. Cullen,24.0,Republic of Ireland,West Ham United,0.0,0.0,0.0,0.0,0.0
2020,141133,A. Alese,19.0,England,West Ham United,0.0,0.0,0.0,0.0,0.0
2020,162076,D. Cirkin,18.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2020,162489,J. Trafford,18.0,England,Manchester City,0.0,0.0,0.0,0.0,0.0
2020,180560,H. Mejbri,17.0,Tunisia,Manchester United,1.0,8.0,0.0,0.0,0.0
2020,76,M. Nakamba,26.0,Zimbabwe,Aston Villa,13.0,749.0,0.0,3.0,0.0
2020,178,Lucas Moura,28.0,Brazil,Tottenham Hotspur,30.0,1401.0,3.0,1.0,0.0
2020,623,B. Mendy,26.0,France,Manchester City,13.0,955.0,2.0,2.0,0.0
2020,632,C. Gomes,20.0,France,Manchester City,0.0,0.0,0.0,0.0,0.0
2020,900,J. Lingard,28.0,England,West Ham United,16.0,1426.0,9.0,3.0,0.0
2020,18885,K. Darlow,30.0,Wales,Newcastle United,25.0,2250.0,0.0,3.0,0.0
2020,18903,M. Ritchie,31.0,Scotland,Newcastle United,18.0,1352.0,0.0,2.0,0.0
2020,18957,M. Obafemi,20.0,Republic of Ireland,Southampton FC,4.0,57.0,0.0,0.0,0.0
2020,19156,S. Field,22.0,England,West Bromwich Albion,3.0,59.0,0.0,0.0,0.0
2020,19195,A. El Ghazi,25.0,Netherlands,Aston Villa,28.0,1614.0,10.0,2.0,0.0
2020,19462,C. Robinson,25.0,Republic of Ireland,West Bromwich Albion,28.0,1567.0,5.0,0.0,0.0
2020,50237,H. Saivet,30.0,Senegal,Newcastle United,0.0,0.0,0.0,0.0,0.0
2020,153429,T. Mengi,18.0,England,Manchester United,0.0,0.0,0.0,0.0,0.0
2020,171058,H. Ashby,19.0,Scotland,West Ham United,0.0,0.0,0.0,0.0,0.0
2020,231065,A. Tchaptchet,19.0,France,Southampton FC,1.0,12.0,0.0,0.0,0.0
2020,159,H. Lloris,34.0,France,Tottenham Hotspur,38.0,3420.0,0.0,0.0,0.0
2020,259,Thiago Silva,36.0,Brazil,Chelsea FC,23.0,1938.0,2.0,4.0,0.0
2020,326,Allan,29.0,Brazil,Everton FC,24.0,2052.0,0.0,6.0,0.0
2020,378,Alex Telles,28.0,Brazil,Manchester United,9.0,692.0,0.0,0.0,0.0
2020,640,Fernandinho,35.0,Brazil,Manchester City,21.0,1181.0,0.0,6.0,0.0
2020,1432,Y. Bolasie,31.0,Congo DR,Everton FC,0.0,0.0,0.0,0.0,0.0
2020,2283,David Luiz,33.0,Brazil,Arsenal FC,20.0,1397.0,1.0,1.0,1.0
2020,2295,O. Giroud,34.0,France,Chelsea FC,17.0,746.0,4.0,1.0,0.0
2020,2412,Felipe Anderson,27.0,Brazil,West Ham United,2.0,1.0,0.0,0.0,0.0
2020,18751,Ivan Cavaleiro,27.0,Angola,Fulham FC,36.0,2474.0,3.0,2.0,0.0
2020,18761,Bernard,28.0,Brazil,Everton FC,12.0,448.0,1.0,2.0,0.0
2020,18945,S. Armstrong,28.0,Scotland,Southampton FC,33.0,2774.0,4.0,3.0,0.0
2020,19076,J. Lewis,22.0,Northern Ireland,Newcastle United,24.0,1834.0,0.0,4.0,0.0
2020,25618,Matheus Pereira,24.0,Brazil,West Bromwich Albion,33.0,2582.0,11.0,2.0,1.0
2020,50828,Z. Steffen,25.0,USA,Manchester City,1.0,90.0,0.0,0.0,0.0
2020,130419,M. Longstaff,20.0,England,Newcastle United,5.0,377.0,0.0,0.0,0.0
2020,244,S. Bergwijn,23.0,Netherlands,Tottenham Hotspur,21.0,1211.0,1.0,3.0,0.0
2020,299,Fabinho,27.0,Brazil,Liverpool FC,30.0,2565.0,0.0,6.0,0.0
2020,304,S. Mané,28.0,Senegal,Liverpool FC,35.0,2812.0,11.0,3.0,0.0
2020,622,Aymeric Laporte,26.0,Spain,Manchester City,16.0,1342.0,0.0,1.0,0.0
2020,855,João Cancelo,26.0,Portugal,Manchester City,28.0,2302.0,2.0,5.0,1.0
2020,2290,N. Kanté,29.0,France,Chelsea FC,30.0,2145.0,0.0,7.0,0.0
2020,2825,A. Mitrović,26.0,Serbia,Fulham FC,27.0,1389.0,3.0,3.0,0.0
2020,18832,Xande Silva,23.0,Portugal,West Ham United,0.0,0.0,0.0,0.0,0.0
2020,18897,D. Yedlin,27.0,USA,Newcastle United,6.0,437.0,0.0,0.0,0.0
2020,19023,T. Ream,33.0,USA,Fulham FC,7.0,630.0,0.0,0.0,0.0
2020,40911,J. Moder,21.0,Poland,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2020,125618,M. Karbownik,19.0,Poland,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2020,153506,I. Vassilev,19.0,USA,Aston Villa,0.0,0.0,0.0,0.0,0.0
2020,168,D. Sánchez,24.0,Colombia,Tottenham Hotspur,18.0,1486.0,0.0,1.0,0.0
2020,297,A. Oxlade-Chamberlain,27.0,England,Liverpool FC,13.0,243.0,1.0,0.0,0.0
2020,548,H. Ziyech,27.0,Morocco,Chelsea FC,23.0,1179.0,2.0,3.0,0.0
2020,569,Gedson Fernandes,21.0,Portugal,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2020,624,N. Otamendi,32.0,Argentina,Manchester City,0.0,0.0,0.0,0.0,0.0
2020,892,C. Smalling,31.0,England,Manchester United,0.0,0.0,0.0,0.0,0.0
2020,905,Fred,27.0,Brazil,Manchester United,30.0,2396.0,1.0,5.0,0.0
2020,1462,L. Torreira,24.0,Uruguay,Arsenal FC,0.0,0.0,0.0,0.0,0.0
2020,3243,J. Seri,29.0,Côte d'Ivoire,Fulham FC,0.0,0.0,0.0,0.0,0.0
2020,12975,O. Ighalo,31.0,Nigeria,Manchester United,1.0,9.0,0.0,0.0,0.0
2020,18768,C. Tosun,29.0,Türkiye,Everton FC,5.0,43.0,0.0,1.0,0.0
2020,18816,A. Masuaku,27.0,Congo DR,West Ham United,12.0,1011.0,0.0,2.0,0.0
2020,18904,J. Shelvey,28.0,England,Newcastle United,30.0,2617.0,1.0,7.0,0.0
2020,18979,V. Gyökeres,22.0,Sweden,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2020,22173,A. Saint-Maximin,23.0,France,Newcastle United,25.0,1568.0,3.0,0.0,0.0
2020,302,Roberto Firmino,29.0,Brazil,Liverpool FC,36.0,2852.0,9.0,2.0,0.0
2020,635,R. Mahrez,29.0,Algeria,Manchester City,27.0,1955.0,9.0,0.0,0.0
2020,1465,P. Aubameyang,31.0,Gabon,Arsenal FC,29.0,2337.0,10.0,2.0,0.0
2020,2114,M. Djenepo,22.0,Mali,Southampton FC,27.0,1239.0,1.0,5.0,0.0
2020,2726,K. Zouma,26.0,France,Chelsea FC,24.0,2027.0,5.0,3.0,0.0
2020,2986,É. Mendy,28.0,Senegal,Chelsea FC,31.0,2746.0,0.0,2.0,0.0
2020,18905,Y. Muto,28.0,Japan,Newcastle United,0.0,0.0,0.0,0.0,0.0
2020,19657,M. Rodák,24.0,Slovakia,Fulham FC,2.0,180.0,0.0,0.0,0.0
2020,47443,O. Yokuşlu,26.0,Türkiye,West Bromwich Albion,16.0,1319.0,0.0,4.0,0.0
2020,48649,A. Zeqiri,21.0,Switzerland,Brighton & Hove Albion,9.0,163.0,0.0,0.0,0.0
2020,273757,A. Devine,16.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2020,284267,I. Price,17.0,Northern Ireland,Everton FC,0.0,0.0,0.0,0.0,0.0
2020,162,T. Alderweireld,31.0,Belgium,Tottenham Hotspur,25.0,2241.0,1.0,2.0,0.0
2020,307,X. Shaqiri,29.0,Switzerland,Liverpool FC,14.0,552.0,0.0,2.0,0.0
2020,3012,K. Grosicki,32.0,Poland,West Bromwich Albion,3.0,149.0,0.0,0.0,0.0
2020,19022,D. Odoi,32.0,Ghana,Fulham FC,3.0,270.0,0.0,1.0,0.0
2020,19159,S. Johansen,29.0,Norway,Fulham FC,0.0,0.0,0.0,0.0,0.0
2020,19166,D. Gayle,31.0,England,Newcastle United,18.0,504.0,1.0,0.0,0.0
2020,19314,C. Carter-Vickers,23.0,USA,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2020,19550,B. Baningime,22.0,Congo DR,Everton FC,0.0,0.0,0.0,0.0,0.0
2020,21999,B. Engels,26.0,Belgium,Aston Villa,0.0,0.0,0.0,0.0,0.0
2020,138850,R. Astley,19.0,Wales,Everton FC,0.0,0.0,0.0,0.0,0.0
2020,152974,B. Koumetio,18.0,France,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2020,153417,S. Jasper,19.0,Bulgaria,Fulham FC,0.0,0.0,0.0,0.0,0.0
2020,204042,W. Ferry,20.0,Republic of Ireland,Southampton FC,0.0,0.0,0.0,0.0,0.0
2020,151754,L. Clarkson,19.0,England,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2020,153403,A. Jankewitz,19.0,Switzerland,Southampton FC,2.0,3.0,0.0,0.0,1.0
2019,883,L. Grant,34.0,England,Manchester United,0.0,0.0,0.0,0.0,0.0
2019,3423,C. Atsu,26.0,Ghana,Newcastle United,19.0,739.0,0.0,2.0,0.0
2019,18826,M. Noble,30.0,England,West Ham United,33.0,2686.0,4.0,5.0,0.0
2019,18956,S. Long,31.0,Republic of Ireland,Southampton FC,26.0,1397.0,2.0,0.0,0.0
2019,18977,D. Stephens,28.0,England,Brighton & Hove Albion,33.0,2529.0,0.0,8.0,0.0
2019,18982,G. Murray,33.0,England,Brighton & Hove Albion,23.0,786.0,1.0,0.0,0.0
2019,19533,Jota Peleteiro,25.0,Spain,Aston Villa,10.0,333.0,0.0,0.0,0.0
2019,19629,D. Martin,32.0,England,West Ham United,5.0,435.0,0.0,1.0,0.0
2019,138936,K. Hayden,13.0,England,Aston Villa,0.0,0.0,0.0,0.0,0.0
2019,160,M. Vorm,33.0,Netherlands,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2019,634,David Silva,32.0,Spain,Manchester City,27.0,1833.0,6.0,0.0,0.0
2019,642,S. Agüero,28.0,Argentina,Manchester City,24.0,1456.0,16.0,1.0,0.0
2019,1447,Nacho Monreal,31.0,Spain,Arsenal FC,3.0,270.0,0.0,0.0,0.0
2019,1458,M. Özil,30.0,Germany,Arsenal FC,18.0,1449.0,1.0,1.0,0.0
2019,2275,W. Caballero,37.0,Argentina,Chelsea FC,5.0,450.0,0.0,0.0,0.0
2019,18756,M. Stekelenburg,36.0,Netherlands,Everton FC,0.0,0.0,0.0,0.0,0.0
2019,18818,P. Zabaleta,30.0,Argentina,West Ham United,10.0,589.0,0.0,2.0,0.0
2019,18828,R. Snodgrass,31.0,Scotland,West Ham United,24.0,1512.0,5.0,4.0,0.0
2019,19079,Alexander Banor Tettey,31.0,Norway,Norwich City,30.0,2351.0,1.0,5.0,0.0
2019,19171,Mark Bunn,30.0,England,Aston Villa,0.0,0.0,0.0,0.0,0.0
2019,19178,Alan Hutton,30.0,Scotland,Aston Villa,0.0,0.0,0.0,0.0,0.0
2019,19181,N. Taylor,28.0,Wales,Aston Villa,14.0,1089.0,0.0,2.0,0.0
2019,90497,W. Reid,29.0,New Zealand,West Ham United,0.0,0.0,0.0,0.0,0.0
2019,167,D. Rose,27.0,England,Newcastle United,11.0,865.0,0.0,2.0,0.0
2019,888,P. Jones,26.0,England,Manchester United,2.0,136.0,0.0,0.0,0.0
2019,1448,S. Mustafi,26.0,Germany,Arsenal FC,15.0,1206.0,0.0,2.0,0.0
2019,2288,D. Drinkwater,27.0,England,Aston Villa,4.0,263.0,0.0,1.0,0.0
2019,2804,T. Klose,30.0,Switzerland,Norwich City,7.0,586.0,0.0,0.0,0.0
2019,3398,G. Bong,29.0,Cameroon,Brighton & Hove Albion,4.0,55.0,0.0,0.0,0.0
2019,18757,L. Baines,32.0,England,Everton FC,8.0,402.0,0.0,0.0,0.0
2019,18769,T. Walcott,29.0,England,Everton FC,25.0,1295.0,2.0,1.0,0.0
2019,18829,Jack Wilshere,25.0,England,West Ham United,8.0,211.0,0.0,0.0,0.0
2019,18936,R. Bertrand,29.0,England,Southampton FC,32.0,2743.0,1.0,3.0,1.0
2019,18980,J. Izquierdo,25.0,Colombia,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2019,19075,Moritz Leitner,25.0,Germany,Norwich City,9.0,686.0,0.0,1.0,0.0
2019,19078,M. Stiepermann,27.0,Germany,Norwich City,24.0,1184.0,0.0,6.0,0.0
2019,19186,Ahmed El Mohamady,29.0,Egypt,Aston Villa,18.0,1026.0,1.0,1.0,0.0
2019,630,F. Delph,28.0,England,Everton FC,16.0,1190.0,0.0,4.0,0.0
2019,18887,R. Elliot,32.0,Republic of Ireland,Newcastle United,0.0,0.0,0.0,0.0,0.0
2019,19050,A. Mooy,28.0,Australia,Brighton & Hove Albion,17.0,1228.0,2.0,1.0,0.0
2019,19190,H. Lansbury,28.0,England,Aston Villa,10.0,188.0,0.0,0.0,0.0
2019,19613,O. Ejaria,21.0,England,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2019,25643,J. Drmić,27.0,Switzerland,Norwich City,21.0,635.0,1.0,0.0,1.0
2019,47326,Roberto Jiménez,31.0,Spain,West Ham United,8.0,686.0,0.0,0.0,0.0
2019,144714,A. Lewis,20.0,England,West Ham United,0.0,0.0,0.0,0.0,0.0
2019,172,D. Alli,23.0,England,Tottenham Hotspur,25.0,1853.0,8.0,2.0,0.0
2019,286,J. Matip,28.0,Cameroon,Liverpool FC,9.0,703.0,1.0,0.0,0.0
2019,18815,R. Fredericks,27.0,England,West Ham United,27.0,2237.0,0.0,7.0,0.0
2019,18891,C. Clark,30.0,Republic of Ireland,Newcastle United,14.0,1189.0,2.0,3.0,0.0
2019,18892,P. Dummett,28.0,Wales,Newcastle United,16.0,1229.0,0.0,2.0,0.0
2019,18975,D. Pröpper,28.0,Netherlands,Brighton & Hove Albion,35.0,2830.0,1.0,4.0,0.0
2019,19062,M. McGovern,35.0,Northern Ireland,Norwich City,2.0,158.0,0.0,0.0,0.0
2019,19229,D. Randolph,32.0,Republic of Ireland,West Ham United,2.0,180.0,0.0,0.0,0.0
2019,138806,B. Williams,19.0,England,Manchester United,17.0,1005.0,1.0,6.0,0.0
2019,190,Cédric Soares,28.0,Portugal,Arsenal FC,5.0,250.0,1.0,0.0,0.0
2019,614,C. Bravo,36.0,Chile,Manchester City,4.0,346.0,0.0,0.0,0.0
2019,1450,S. Papastathopoulos,31.0,Greece,Arsenal FC,19.0,1697.0,2.0,6.0,0.0
2019,2700,A. Jahanbakhsh,26.0,Iran,Brighton & Hove Albion,10.0,307.0,2.0,0.0,0.0
2019,18822,N. Holland,21.0,England,West Ham United,2.0,31.0,0.0,0.0,0.0
2019,19018,T. Fosu-Mensah,21.0,Netherlands,Manchester United,3.0,136.0,0.0,1.0,0.0
2019,19593,T. Hemed,32.0,Israel,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2019,20237,D. Adshead,18.0,England,Norwich City,0.0,0.0,0.0,0.0,0.0
2019,37146,C. Martina,30.0,Curaçao,Everton FC,0.0,0.0,0.0,0.0,0.0
2019,163,S. Aurier,27.0,Côte d'Ivoire,Tottenham Hotspur,33.0,2706.0,1.0,3.0,0.0
2019,1466,T. John-Jules,18.0,England,Arsenal FC,0.0,0.0,0.0,0.0,0.0
2019,18764,M. Schneiderlin,30.0,France,Everton FC,15.0,1004.0,0.0,5.0,0.0
2019,18934,H. Lewis,22.0,England,Southampton FC,0.0,0.0,0.0,0.0,0.0
2019,18978,F. Andone,26.0,Romania,Brighton & Hove Albion,3.0,72.0,1.0,0.0,1.0
2019,19009,O. Niasse,29.0,Senegal,Everton FC,3.0,19.0,0.0,0.0,0.0
2019,30743,E. Schelotto,30.0,Italy,Brighton & Hove Albion,8.0,362.0,0.0,2.0,0.0
2019,138905,T. Allan,20.0,England,Newcastle United,0.0,0.0,0.0,0.0,0.0
2019,17814,J. Maddox,21.0,England,Southampton FC,0.0,0.0,0.0,0.0,0.0
2019,18820,C. Coventry,19.0,Republic of Ireland,West Ham United,0.0,0.0,0.0,0.0,0.0
2019,19174,J. Steer,27.0,England,Aston Villa,1.0,8.0,0.0,0.0,0.0
2019,19188,C. Hourihane,28.0,Republic of Ireland,Aston Villa,27.0,1539.0,3.0,4.0,0.0
2019,19393,J. Onomah,22.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2019,19728,M. Pennington,25.0,England,Everton FC,0.0,0.0,0.0,0.0,0.0
2019,20224,A. Lonergan,36.0,England,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2019,130422,D. Nlundulu,20.0,England,Southampton FC,0.0,0.0,0.0,0.0,0.0
2019,137301,A. Cochrane,19.0,England,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2019,138793,H. White,18.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2019,138907,J. Young,19.0,England,Newcastle United,0.0,0.0,0.0,0.0,0.0
2019,162446,L. Bate,17.0,England,Chelsea FC,0.0,0.0,0.0,0.0,0.0
2019,167658,M. Smith,19.0,England,Arsenal FC,0.0,0.0,0.0,0.0,0.0
2019,281,C. Kelleher,21.0,Republic of Ireland,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2019,720,L. Rupp,28.0,Germany,Norwich City,12.0,698.0,0.0,1.0,0.0
2019,1485,Bruno Fernandes,25.0,Portugal,Manchester United,14.0,1193.0,8.0,2.0,0.0
2019,1756,R. Kent,23.0,England,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2019,1946,L. Trossard,25.0,Belgium,Brighton & Hove Albion,31.0,2013.0,5.0,0.0,0.0
2019,2484,Y. Mina,25.0,Colombia,Everton FC,29.0,2282.0,2.0,3.0,0.0
2019,2664,Trézéguet,25.0,Egypt,Aston Villa,34.0,1951.0,6.0,3.0,0.0
2019,2724,L. Digne,26.0,France,Everton FC,35.0,3035.0,0.0,6.0,0.0
2019,2735,P. Højbjerg,24.0,Denmark,Southampton FC,33.0,2751.0,0.0,5.0,0.0
2019,2795,G. Sigurðsson,30.0,Iceland,Everton FC,35.0,2562.0,2.0,3.0,0.0
2019,3245,J. Kodjia,30.0,Côte d'Ivoire,Aston Villa,6.0,112.0,0.0,1.0,0.0
2019,18968,Y. Bissouma,23.0,Mali,Brighton & Hove Albion,22.0,1263.0,1.0,4.0,0.0
2019,19082,M. Vrančić,30.0,Bosnia and Herzegovina,Norwich City,20.0,626.0,1.0,3.0,0.0
2019,68127,K. Watts,20.0,England,Newcastle United,0.0,0.0,0.0,0.0,0.0
2019,144709,J. Anang,19.0,England,West Ham United,0.0,0.0,0.0,0.0,0.0
2019,1446,Z. Medley,19.0,England,Arsenal FC,0.0,0.0,0.0,0.0,0.0
2019,2500,F. Balbuena,28.0,Paraguay,West Ham United,17.0,1173.0,1.0,2.0,0.0
2019,2758,L. KaliniÄ‡,29.0,Croatia,Aston Villa,0.0,0.0,0.0,0.0,0.0
2019,18976,M. Sanders,20.0,England,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2019,19081,T. Trybull,26.0,Germany,Norwich City,16.0,1138.0,0.0,2.0,0.0
2019,19175,J. Chester,30.0,Wales,Aston Villa,0.0,0.0,0.0,0.0,0.0
2019,20168,L. Gibson,22.0,England,Newcastle United,0.0,0.0,0.0,0.0,0.0
2019,20386,M. Macey,25.0,England,Arsenal FC,0.0,0.0,0.0,0.0,0.0
2019,82948,J. Davies,21.0,Wales,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2019,138799,J. Martin,18.0,England,Norwich City,5.0,32.0,0.0,0.0,0.0
2019,144715,Bernardo Rosa,19.0,Brazil,West Ham United,0.0,0.0,0.0,0.0,0.0
2019,84,Wesley,23.0,Brazil,Aston Villa,21.0,1790.0,5.0,3.0,0.0
2019,305,D. Origi,24.0,Belgium,Liverpool FC,28.0,704.0,4.0,1.0,0.0
2019,1945,M. Samatta,27.0,Tanzania,Aston Villa,14.0,946.0,1.0,1.0,0.0
2019,2727,J. LÃ¶ssl,30.0,Denmark,Everton FC,0.0,0.0,0.0,0.0,0.0
2019,18831,A. Carroll,30.0,England,Newcastle United,19.0,618.0,0.0,1.0,0.0
2019,18834,A. Yarmolenko,30.0,Ukraine,West Ham United,23.0,986.0,5.0,2.0,0.0
2019,18958,D. Button,30.0,England,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2019,25349,O. Duda,25.0,Slovakia,Norwich City,10.0,729.0,0.0,0.0,0.0
2019,82100,J. Sterry,24.0,England,Newcastle United,0.0,0.0,0.0,0.0,0.0
2019,130420,J. Vokins,19.0,England,Southampton FC,1.0,90.0,0.0,0.0,0.0
2019,138914,J. Thomas,18.0,England,Norwich City,1.0,0.0,0.0,0.0,0.0
2019,166,J. Foyth,21.0,Argentina,Tottenham Hotspur,4.0,66.0,0.0,1.0,0.0
2019,300,G. Wijnaldum,29.0,Netherlands,Liverpool FC,37.0,2948.0,4.0,0.0,0.0
2019,619,Eric García,18.0,Spain,Manchester City,13.0,790.0,0.0,1.0,0.0
2019,748,Dani Ceballos,23.0,Spain,Arsenal FC,24.0,1698.0,0.0,1.0,0.0
2019,885,E. Bailly,25.0,Côte d'Ivoire,Manchester United,4.0,147.0,0.0,0.0,0.0
2019,1439,Héctor Bellerín,24.0,Spain,Arsenal FC,15.0,1159.0,1.0,2.0,0.0
2019,1697,Pablo Fornals,23.0,Spain,West Ham United,36.0,2177.0,2.0,3.0,0.0
2019,2280,César Azpilicueta,30.0,Spain,Chelsea FC,36.0,3230.0,2.0,1.0,0.0
2019,2282,A. Christensen,23.0,Denmark,Chelsea FC,21.0,1754.0,0.0,5.0,0.0
2019,2285,A. Rüdiger,26.0,Germany,Chelsea FC,20.0,1710.0,2.0,3.0,0.0
2019,2931,T. Heaton,33.0,England,Aston Villa,20.0,1795.0,0.0,0.0,0.0
2019,3246,N. Pépé,24.0,Côte d'Ivoire,Arsenal FC,31.0,2012.0,5.0,4.0,0.0
2019,18812,Adrián,32.0,Spain,Liverpool FC,11.0,873.0,0.0,1.0,0.0
2019,19071,E. BuendÃ­a,23.0,Argentina,Norwich City,36.0,2465.0,1.0,6.0,1.0
2019,19428,J. Bowen,23.0,England,West Ham United,13.0,922.0,1.0,0.0,0.0
2019,41301,GonÃ§alo Cardoso,19.0,Portugal,West Ham United,0.0,0.0,0.0,0.0,0.0
2019,144729,T. Harwood-Bellis,17.0,England,Manchester City,0.0,0.0,0.0,0.0,0.0
2019,723,Joelinton,23.0,Brazil,Newcastle United,38.0,2698.0,2.0,7.0,0.0
2019,1243,T. Souček,24.0,Czechia,West Ham United,13.0,1041.0,3.0,0.0,0.0
2019,1463,J. Willock,20.0,England,Arsenal FC,29.0,844.0,1.0,2.0,0.0
2019,2284,Emerson,25.0,Italy,Chelsea FC,15.0,1025.0,0.0,3.0,0.0
2019,2507,M. Almirón,25.0,Paraguay,Newcastle United,36.0,3034.0,4.0,5.0,0.0
2019,2997,Ł. Fabiański,34.0,Poland,West Ham United,25.0,2119.0,0.0,1.0,0.0
2019,18813,A. Cresswell,30.0,England,West Ham United,31.0,2730.0,3.0,7.0,0.0
2019,18819,M. Antonio,29.0,Jamaica,West Ham United,24.0,1770.0,10.0,3.0,0.0
2019,18846,A. Wan-Bissaka,22.0,England,Manchester United,35.0,3071.0,0.0,8.0,0.0
2019,18899,I. Hayden,24.0,England,Newcastle United,29.0,2226.0,1.0,4.0,1.0
2019,18901,S. Longstaff,22.0,England,Newcastle United,23.0,1372.0,1.0,2.0,1.0
2019,18955,D. Ings,27.0,England,Southampton FC,38.0,2815.0,22.0,3.0,0.0
2019,18961,D. Burn,27.0,England,Brighton & Hove Albion,34.0,2881.0,0.0,5.0,0.0
2019,19163,J. Murphy,24.0,England,Newcastle United,0.0,0.0,0.0,0.0,0.0
2019,138787,A. Gordon,18.0,England,Everton FC,11.0,437.0,0.0,0.0,0.0
2019,727,R. Nelson,20.0,England,Arsenal FC,17.0,627.0,1.0,1.0,0.0
2019,899,Andreas Pereira,23.0,Brazil,Manchester United,25.0,1490.0,1.0,3.0,0.0
2019,1161,E. Smith Rowe,19.0,England,Arsenal FC,2.0,97.0,0.0,0.0,0.0
2019,1455,A. Iwobi,23.0,Nigeria,Everton FC,25.0,1604.0,1.0,0.0,0.0
2019,2273,Kepa,25.0,Spain,Chelsea FC,33.0,2970.0,0.0,0.0,0.0
2019,2806,F. Schär,28.0,Switzerland,Newcastle United,22.0,1671.0,2.0,5.0,0.0
2019,2855,E. Krafth,25.0,Sweden,Newcastle United,17.0,1018.0,0.0,0.0,0.0
2019,18886,M. Dúbravka,30.0,Slovakia,Newcastle United,38.0,3420.0,0.0,0.0,0.0
2019,18894,J. Lascelles,26.0,England,Newcastle United,24.0,2079.0,1.0,5.0,0.0
2019,18941,M. Targett,24.0,England,Aston Villa,28.0,2295.0,1.0,4.0,0.0
2019,19032,R. Sessegnon,19.0,England,Tottenham Hotspur,6.0,341.0,0.0,0.0,0.0
2019,19070,M. Aarons,19.0,England,Norwich City,36.0,3240.0,0.0,7.0,0.0
